Link_ID,Link_Desc
4060, DUMOSA-QUAMBATOOK ROAD btwn DONALD-SWAN HILL ROAD & OLIVE STREET
4062, KERANG-QUAMBATOOK ROAD btwn LINDSAY ROAD & MURRAY VALLEY HIGHWAY
4070, LEITCHVILLE-KERANG ROAD btwn LEITCHVILLE-PYRAMID ROAD & MURRAY VALLEY HIGHWAY
4071, VICTORIA STREET btwn BARBER STREET & LEITCHVILLE-PYRAMID ROAD
4072, LEITCHVILLE-PYRAMID ROAD btwn VICTORIA STREET & LEITCHVILLE-KERANG ROAD
4075, BOORT-PYRAMID ROAD btwn TEMPLETON DRIVE & BOORT-WEDDERBURN ROAD
4077, DURHAM OX-PYRAMID ROAD btwn LODDON VALLEY HIGHWAY & BOORT-PYRAMID ROAD
4079, BOORT-KERANG ROAD btwn KERANG-QUAMBATOOK ROAD & MALONE STREET
4080, BOORT-KERANG ROAD btwn MALONE STREET & BOORT-PYRAMID ROAD
4084, VICTORIA STREET btwn BOORT-WYCHEPROOF ROAD & GODFREY STREET
4085, BOORT-CHARLTON ROAD btwn CALDER HIGHWAY & UNNAMED
4090, FOOTE STREET btwn TEMPLESTOWE ROAD & HIGH STREET
4091, FOOTE STREET btwn HIGH STREET & WILLIAMSONS ROAD
4094, REYNOLDS ROAD btwn BLACKBURN ROAD & ANDERSONS CREEK ROAD
4112, BENDIGO-PYRAMID ROAD btwn BOORT-MITIMAMO ROAD & PRAIRIE-ROCHESTER ROAD
4117, BENDIGO-TENNYSON ROAD btwn ECHUCA-MITIAMO ROAD & PRAIRIE-ROCHESTER ROAD
4120, WARREN STREET btwn MURRAY VALLEY HIGHWAY & HEYGARTH STREET
4121, CORNELIA CREEK ROAD btwn OGILVIE AVENUE & MCKENZIE ROAD
4124, MCEWEN ROAD btwn ECHUCA-KYABRAM ROAD & MCCORMICK ROAD
4131, ALBION STREET btwn FORREST STREET & EDIS STREET
4135, ALLAN STREET btwn ALBION STREET & CORRIGAN AVENUE
4142, ECHUCA-MOOROOPNA ROAD btwn TATURA-UNDERA ROAD & LANCASTER-MOOROOPNA ROAD
4157, STANHOPE ROAD btwn HILL STREET & MOORA ROAD
4165, HOGAN STREET btwn RUSHWORTH-TATURA ROAD & ROSS STREET
4166, HEATHCOTE-ROCHESTER ROAD btwn KYABRAM-ROCHESTER ROAD & MIDLAND HIGHWAY
4173, AVENEL-NAGAMBIE ROAD btwn GOULBURN VALLEY FREEWAY & BANK STREET
4180, SEYMOUR-TOOBORAC ROAD btwn HUME FREEWAY & HUME FREEWAY
4184, EMILY STREET btwn HUME HIGHWAY & TALLAROOK STREET
4188, THOMPSONS ROAD btwn EASTERN FREEWAY Onramp & MANNINGHAM ROAD
4197, STATION ROAD btwn CALDER HIGHWAY Offramp & CALDER FREEWAY
4201, MAIN ROAD btwn RIDDELL ROAD & GISBORNE-KILMORE ROAD
4205, BENALLA-TOCUMWAL ROAD btwn COBRAM SOUTH ROAD & KATAMATITE-YARRAWONGA ROAD
4206, BEEK STREET btwn BENALLA-TOCUMWAL ROAD & BENALLA-TOCUMWAL ROAD
4208, BENALLA-TOCUMWAL ROAD btwn TUNGAMAH MAIN ROAD & DOOKIE-DEVENISH ROAD
4212, COBRAM-KOONOOMOO ROAD btwn BROADWAY STREET & MURRAY VALLEY HIGHWAY
4215, MOOKARII STREET btwn BROADWAY STREET & YARRAWONGA-COBRAM ROAD
4217, KATAMATITE-NATHALIA ROAD btwn UNNAMED & GOULBURN VALLEY HIGHWAY
4230, BALACLAVA ROAD btwn NURMURKAH ROAD & DOOKIE-SHEPPARTON MAIN ROAD
4234, DOOKIE-NALINGA ROAD btwn MARY STREET & DOOKIE-DEVENISH ROAD
4238, GOULBURN VALLEY HIGHWAY btwn ROBINSON STREET & GOULBURN VALLEY HIGHWAY
4245, MURCHISON-VIOLET TOWN ROAD btwn EUROA-SHEPPARTON ROAD & COWSLIP STREET
4246, COWSLIP STREET btwn MURCHISON-VIOLET TOWN ROAD & LILY STREET
4270, BAYSWATER ROAD btwn MT DANDENONG ROAD & EASTFIELD ROAD
4271, BAYSWATER ROAD btwn EASTFIELD ROAD & CANTERBURY ROAD
4278, CONNESS STREET btwn CHILTERN-RUTHERGLEN ROAD & BEECHWORTH-CHILTERN ROAD
4279, CHILTERN-HOWLONG ROAD btwn SHARPS BRIDGE & BARNAWARTHA ROAD
4295, WARRANWOOD ROAD btwn WONGA ROAD & PLYMOUTH ROAD
4299, EARL STREET btwn WILLSMERE ROAD & HARP ROAD
4312, KANGAROO GROUND-ST ANDREWS ROAD btwn MAIN ROAD & CHERRY TREE ROAD
4331, POINT COOK ROAD btwn CENTRAL AVENUE & DUNNINGS ROAD
4332, POINT COOK ROAD btwn DUNNINGS ROAD & SNEYDES ROAD
4335, HEATHS ROAD btwn GREAVES STREET & SHAWS ROAD
4350, SYNNOT STREET btwn DUNCANS ROAD & WERRIBEE STREET
4352, PRINCES HIGHWAY btwn WERRIBEE STREET & WERRIBEE MAIN ROAD
4375, BLACKSHAWS ROAD btwn GRIEVE PARADE & MILLERS ROAD
4377, BLACKSHAWS ROAD btwn KYLE ROAD & SCHUTT STREET
4379, MAIDSTONE STREET btwn KOROROIT CREEK ROAD & CIVIC PARADE
4380, MAIDSTONE STREET btwn CIVIC PARADE & QUEEN STREET
4393, CHURCHILL AVENUE btwn MITCHELL STREET & BALLARAT ROAD
4397, FORSTER ROAD btwn MONASH FREEWAY & MONASH FREEWAY
4402, BEECHWORTH-CHILTERN ROAD btwn HUME FREEWAY & HUME FREEWAY
4403, BEECHWORTH-CHILTERN ROAD btwn HUME FREEWAY & HUME FREEWAY Offramp
4404, BEECHWORTH-CHILTERN ROAD btwn HUME FREEWAY Offramp & BEECHWORTH-WODONGA ROAD
4405, GORDON STREET btwn VAN NESS AVENUE & MITCHELL STREET
4408, GORDON STREET btwn BARKLY STREET & GORDON STREET
4428, PRINCE STREET btwn GREAT ALPINE ROAD & ODONNELL AVENUE
4429, MYRTLEFORD-YACKANDANDAH ROAD btwn ODONNELL AVENUE & YACKANDANDAH-DEDERANG ROAD
4458, VAN NESS AVENUE btwn RALEIGH ROAD & GORDON STREET
4467, BANK STREET btwn CHENERY STREET & MANSFIELD-WOODS POINT ROAD
4468, MANSFIELD-WOODS POINT ROAD btwn SAPPERS TRACK & SCOTT STREET
4472, ANDERSON STREET btwn CLIFTON STREET & MANSFIELD ROAD
4484, SHORT STREET btwn HIGH STREET & STRATH CREEK ROAD
4488, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY
4489, STRATH CREEK ROAD btwn HUME FREEWAY & HUME FREEWAY Onramp
4491, EPPING-KILMORE ROAD btwn NORTHERN HIGHWAY & HUME FREEWAY Offramp
4497, WALLAN-WANDONG ROAD btwn EPPING-KILMORE ROAD & UNNAMED
4501, EPPING ROAD btwn DONNYBROOK ROAD & CRAIGIEBURN ROAD
4503, HIGH STREET btwn MEMORIAL AVENUE & RUFUS STREET
4504, HIGH STREET btwn RUFUS STREET & COOPER STREET
4505, MCINTYRE ROAD btwn SUNSHINE AVENUE & FURLONG ROAD
4519, LITTLE YARRA ROAD btwn MAIN ROAD & SUMMERHILL ROAD
4536, KEILOR-MELTON ROAD btwn SUNSHINE AVENUE & OLD CALDER HIGHWAY
4537, SUNSHINE AVENUE btwn KEILOR-MELTON ROAD & GREEN GULLY ROAD
4540, SUNSHINE AVENUE btwn MAIN ROAD & WESTERN RING ROAD Offramp
4546, BLOOMFIELD ROAD btwn MAIN NEERIM ROAD & CHARLES STREET
4553, DROUIN-WARRAGUL ROAD btwn PRINCESS WAY & OLD SALE ROAD
4564, ANZAC STREET btwn LLOYD STREET & HAIGH STREET
4569, LLOYD STREET btwn LLOYD STREET & PRINCES FREEWAY EAST
4147, LLOYD STREET btwn ANZAC STREET & ANZAC STREET
4573, JOHN FIELD DRIVE btwn BOOLARRA-FOSTER AVENUE & NARRACAN DRIVE
4580, TYERS ROAD btwn WALHALLA-TYERS ROAD & BROWN COAL MINE ROAD
4587, GREY STREET btwn WILGA CRESCENT & TYERS ROAD
4595, TRARALGON-MAFFRA ROAD btwn COMMERCIAL ROAD & ROSEDALE-HEYFIELD ROAD
4612, SALE ROAD btwn PRINCES HIGHWAY EAST & GLEN CAMPBELL COURT
4619, MAFFRA-BRIAGOLONG ROAD btwn AVON STREET & POWERSCOURT STREET
4623, BAIRNSDALE-DARGO ROAD btwn BAIRNSDALE-DARGO ROAD Start & LINDENOW-GLENALADALE ROAD
4633, ANDERSON ROAD btwn BALLARAT ROAD & ST ALBANS ROAD
4638, ANDERSON ROAD btwn DURHAM ROAD & WRIGHT STREET
4639, DECAMPO DRIVE btwn LA TROBE RIVER ROAD & PRINCES FREEWAY EAST
4641, GLENROWAN-MYRTLEFORD ROAD btwn HUME FREEWAY Offramp & HUME FREEWAY
4644, GLENROWAN-MYRTLEFORD ROAD btwn HUME FREEWAY Onramp & GRETA ROAD
4648, FAIRBAIRN ROAD btwn SOMERVILLE ROAD & BOUNDARY ROAD
2054, COX ROAD btwn MOA STREET & BELMONT-CORIO ROAD
4666, SHANNON AVENUE btwn CHURCH STREET & AUTUMN STREET
4672, SHANNON AVENUE btwn SHANNON AVENUE & BARRABOOL ROAD
4674, BUCKLEY STREET btwn MILLEARA ROAD & HOFFMANS ROAD
4679, BUCKLEY STREET btwn MT ALEXANDER ROAD & PASCOE VALE ROAD
4680, GILLIES STREET btwn WESTERN HIGHWAY Onramp & WESTERN FREEWAY
4691, BRIDGE STREET btwn ALBERT STREET & GEELONG ROAD
4692, HOFFMANS ROAD btwn KEILOR ROAD & ROSEHILL ROAD
4698, TOOLAMBA ROAD btwn SIMSON ROAD & MOOROOPNA RIVER ROAD
4703, BALLAN ROAD btwn GREENS ROAD & COTTRELL STREET
4708, ROSEDALE-LONGFORD ROAD btwn SOUTH GIPPSLAND HIGHWAY & LYONS STREET
4713, FISH CREEK-YANAKIE ROAD btwn FOSTER-PROMONTORY ROAD & MEENIYAN-PROMONTORY ROAD
4720, KEILOR ROAD btwn MATTHEWS AVENUE & HOFFMANS ROAD
4726, ORMOND ROAD btwn WESTERN HIGHWAY Offramp & WESTERN FREEWAY
4733, PRINCESS WAY btwn PRINCES HIGHWAY EAST Offramp & PRINCES FREEWAY EAST
4736, PRINCESS WAY btwn MAIN NEERIM ROAD & LONGWARRY-DROUIN ROAD
4737, PRINCESS WAY btwn WESTERN PORT ROAD & MAIN NEERIM ROAD
4738, PRINCES WAY btwn CALWAY STREET & PRINCESS WAY
4740, PRINCES WAY btwn PRINCES WAY & PRINCES WAY
4741, PRINCES WAY btwn PRINCES FREEWAY EAST & PRINCES WAY
4743, PRINCES WAY btwn PRINCES WAY & PRINCES FREEWAY EAST
4748, QUEEN STREET btwn NORTH ROAD & ALFRED STREET
4762, LORIMER STREET btwn TODD ROAD & SALMON STREET
4768, FISHER PARADE btwn LANGS ROAD & BALLARAT ROAD
4771, WAVERLEY STREET btwn HOLMES ROAD & ORFORD STREET
4777, EPSOM ROAD btwn UNION ROAD & DUNCAN STREET
4778, EPSOM ROAD btwn DUNCAN STREET & ASCOT VALE ROAD
4794, COOPER STREET btwn HUME HIGHWAY & COOPER STREET End
4801, TODD ROAD btwn LORIMER STREET & COOK STREET
4806, BENGWORDEN ROAD btwn PRINCES HIGHWAY EAST & STRATFORD-BENGWORDEN ROAD
4812, RAGLAN ROAD btwn AERODROME ROAD & UNNAMED
4813, YARRAM-PORT ALBERT ROAD btwn SOUTH GIPPSLAND HIGHWAY & TARRAVILLE ROAD
4818, TRARALGON CREEK ROAD btwn HYLAND HIGHWAY & TRARALGON-BALOOK ROAD
4819, MORWELL-THORPDALE ROAD btwn ROBINSON STREET & MOUNTAIN HUT ROAD
4839, BRENNAN STREET btwn RIDGWAY STREET & OLD MARDAN ROAD
4840, MARDAN ROAD btwn OLD MARDAN ROAD & MIRBOO NORTH-MEENYAN ROAD
4843, MIRBOO NORTH-MEENYAN ROAD btwn ROYSTON STREET & WHITELAW STREET
4845, ALFRED STREET btwn ALFRED STREET & QUEEN STREET
4846, ALFRED STREET btwn HOWITT STREET & ALFRED STREET
4853, KORUMBURRA-WARRAGUL ROAD btwn ELIZABETH STREET & STUART STREET
4866, DAVIS STREET btwn LANG LANG-POOWONG ROAD & NYORA-POOWONG ROAD
4867, NYORA-POOWONG ROAD btwn HATCHS ROAD & NYORA ROAD
4868, NYORA ROAD btwn NYORA ROAD Town Bound & NYORA ROAD
4869, NYORA ROAD btwn NYORA ROAD & DROUIN ROAD
4871, INVERLOCH-KONGWAK ROAD btwn UNNAMED & GOROKE STREET
4883, MALVERN ROAD btwn CLENDON ROAD & KOOYONG ROAD
4891, MALVERN ROAD btwn DARLING ROAD & WAVERLEY ROAD
4897, KOO WEE RUP-LONGWARRY ROAD btwn PHILLIPS ROAD & COLLETT STREET
4899, KOO WEE RUP-LONGWARRY ROAD btwn COLLETT STREET & LONGWARRY-DROUIN ROAD
4901, SAND ROAD btwn PRINCES FREEWAY EAST & CHURCH STREET
5084, WATTS ROAD btwn GRAYDENS ROAD & HODGINS ROAD
5095, FRANKSTON-FLINDERS ROAD btwn STANLEYS ROAD & WARRAWEE ROAD
5098, FRANKSTON-FLINDERS ROAD btwn MERRICKS ROAD & POINT LEO ROAD
5099, FRANKSTON-FLINDERS ROAD btwn POINT LEO ROAD & BYRNES ROAD
5100, FRANKSTON-FLINDERS ROAD btwn BYRNES ROAD & BYRNES ROAD
5103, STONY POINT ROAD btwn FRANKSTON-FLINDERS ROAD & WOOLLEYS ROAD
5106, EASTBOURNE ROAD btwn POINT NEPEAN ROAD & BONEO ROAD
5107, MAIN STREET btwn ESPLANADE & BARKLY STREET
5109, TYABB ROAD btwn NEPEAN HIGHWAY & DUNNS ROAD
5119, BALNARRING ROAD btwn OLD MOOROODUC ROAD & TUBBARUBBA ROAD
5127, HEIDELBERG ROAD btwn WESTGARTH STREET & STATION STREET
5138, ASCOT VALE ROAD btwn DUNCAN STREET & EPSOM ROAD
5139, SAGES ROAD btwn MOOROODUC HIGHWAY & FRANKSTON-FLINDERS ROAD
5140, LARNACH ROAD btwn FRANKSTON-FLINDERS ROAD & GRANT ROAD
5145, BAXTER-TOORADIN ROAD btwn CANNONS CREEK ROAD & SOUTH GIPPSLAND HIGHWAY
5150, CRANBOURNE ROAD btwn MOOROODUC HIGHWAY & BEACH STREET
5155, CRANBOURNE-FRANKSTON ROAD btwn PEARCEDALE ROAD & HALL ROAD
5161, CLYDE ROAD btwn HIGH STREET & KANGAN DRIVE
5167, CLYDE ROAD btwn CENTRE ROAD & GREAVES ROAD
5172, SLADEN STREET btwn BERWICK-CRANBOURNE ROAD & HIGH STREET
5187, PAKENHAM ROAD btwn ARMY ROAD & PRINCES HIGHWAY EAST
5194, ROSSITER ROAD btwn STATION STREET & SYBELLA AVENUE
5201, BEACONSFIELD-EMERALD ROAD btwn STONEY CREEK ROAD & SALISBURY ROAD
5205, BELGRAVE-HALLAM ROAD btwn BELGRAVE-GEMBROOK ROAD & TEMPLE ROAD
5218, BELGRAVE-GEMBROOK ROAD btwn EMERALD-MONBULK ROAD & PAKENHAM ROAD
5223, MONBULK ROAD btwn KALLISTA-EMERALD ROAD & PERRINS CREEK ROAD
5225, MAIN ROAD btwn MONBULK ROAD & MONBULK ROAD
5226, ANDERSON STREET btwn MAIN STREET & HARDY STREET
5229, MONBULK ROAD btwn HEREFORD ROAD & CLEGG ROAD
5231, MONBULK ROAD btwn MONBULK-SEVILLE ROAD & OLD EMERALD ROAD
5232, MONBULK ROAD btwn OLD EMERALD ROAD & MAIN ROAD
5247, SWANSEA ROAD btwn BIRMINGHAM ROAD & YORK ROAD
5256, MT DANDENONG ROAD btwn DORSET ROAD & COLCHESTER ROAD
5267, MOUNTAIN HIGHWAY btwn WANTIRNA ROAD & BORONIA ROAD
5270, MOUNTAIN HIGHWAY btwn BAYSWATER ROAD & DORSET ROAD
5271, MOUNTAIN HIGHWAY btwn DORSET ROAD & ALBERT AVENUE
5272, MOUNTAIN HIGHWAY btwn ALBERT AVENUE & LIVERPOOL ROAD
5275, DORSET ROAD btwn WHITEHORSE ROAD & BELLARA DRIVE
5280, DORSET ROAD btwn HULL ROAD & MT DANDENONG ROAD
5282, DORSET ROAD btwn EASTFIELD ROAD & CANTERBURY ROAD
5283, DORSET ROAD btwn CANTERBURY ROAD & MOUNTAIN HIGHWAY
5285, DORSET ROAD btwn BORONIA ROAD & BURWOOD HIGHWAY
5290, MAIN ROAD btwn BOLTON STREET & FITZSIMONS LANE
5291, MAIN ROAD btwn FITZSIMONS LANE & BRIDGE STREET
5292, MAIN ROAD btwn BRIDGE STREET & WATTLETREE ROAD
5294, ELTHAM-YARRA GLEN ROAD btwn MAIN ROAD & KANGAROO GROUND-WARRANDYTE ROAD
5299, MT SLIDE ROAD btwn GANGELHOFF ROAD & YARRA GLEN-YEA ROAD
5300, CHUM CREEK ROAD btwn YARRA GLEN-YEA ROAD & YARRA GLEN ROAD
5302, HEALESVILLE-KINGLAKE ROAD btwn CHUM CREEK ROAD & LILYDALE ROAD
5308, YEA ROAD btwn GANGELHOFF ROAD & MACMEIKAN STREET
5311, WELLS ROAD btwn SPRINGVALE ROAD & THAMES PROMENADE
5315, EDITHVALE ROAD btwn STATION STREET & WELLS ROAD
5317, EDITHVALE ROAD btwn SPRINGVALE ROAD & MORNINGTON PENINSULA ROUTE
5323, WELLINGTON ROAD btwn LYSTERFIELD ROAD & BELGRAVE-HALLAM ROAD
5327, FERNTREE GULLY ROAD btwn DANDENONG ROAD & HUNTINGDALE ROAD
5340, HIGH STREET btwn ST KILDA ROAD & PUNT ROAD
5341, HIGH STREET btwn PUNT ROAD & ST EDMONDS ROAD
5355, HIGH STREET btwn MONASH FREEWAY Offramp & GLEN IRIS ROAD
5357, HIGH STREET btwn SUMMERHILL ROAD & WARRIGAL ROAD
5358, HIGH STREET ROAD btwn WARRIGAL ROAD & HUNTINGDALE ROAD
5361, HIGH STREET ROAD btwn STEPHENSONS ROAD & BLACKBURN ROAD
5362, HIGH STREET ROAD btwn BLACKBURN ROAD & SPRINGVALE ROAD
5369, CANTERBURY ROAD btwn HIGHFIELD ROAD & UNION ROAD
5370, CANTERBURY ROAD btwn UNION ROAD & WARRIGAL ROAD
5387, CANTERBURY ROAD btwn COLCHESTER ROAD & LIVERPOOL ROAD
5388, CANTERBURY ROAD btwn LIVERPOOL ROAD & MT DANDENONG ROAD
5390, VICTORIA STREET btwn GEORGE STREET & DONCASTER ROAD
5399, MIDDLEBOROUGH ROAD btwn CANTERBURY ROAD & ELEY ROAD
5403, STEPHENSONS ROAD btwn HIGH STREET ROAD & WAVERLEY ROAD
5409, CLAYTON ROAD btwn CARINISH ROAD & CENTRE ROAD
5420, MITCHAM ROAD btwn DONCASTER ROAD & SPRINGVALE ROAD
5425, DONCASTER ROAD btwn BURKE ROAD & BULLEEN ROAD
5433, DONCASTER ROAD btwn EASTERN FREEWAY Offramp & HIGH STREET
5443, WARRANDYTE-RINGWOOD ROAD btwn CROYDON ROAD & FALCONER ROAD
5449, WARRANDYTE ROAD btwn LOUGHNAN ROAD & RINGWOOD BYPASS
5450, WARRANDYTE ROAD btwn RINGWOOD BYPASS & WHITEHORSE ROAD
5451, BRIDGE STREET btwn MANNINGHAM ROAD & BULLEEN ROAD
5454, ANDERSON STREET btwn PARKER STREET & FITZSIMONS LANE
5458, WARRANDYTE ROAD btwn TINDALS ROAD & YARRA STREET
5467, THE CIRCUIT btwn GRIMSHAW STREET & HAILES STREET
5478, MAIN ROAD btwn ANZAC AVENUE & HEIDELBERG-KINGLAKE ROAD
5479, HEIDELBERG-KINGLAKE ROAD btwn MAIN ROAD & COTTLES BRIDGE-STRATHEWEN ROAD
5482, CALEDONIA STREET btwn BURNS STREET & GANGELHOFF ROAD
5485, QUEENS PARADE btwn SMITH STREET & GOLD STREET
5489, HEIDELBERG ROAD btwn HODDLE STREET & HEIDELBERG IN-HODDLE RAMP
5490, HEIDELBERG ROAD btwn HEIDELBERG IN-HODDLE RAMP & HEIDELBERG ROAD
5495, PLENTY ROAD btwn MURRAY ROAD & GOWER STREET
5498, PLENTY ROAD btwn GRANTS ROAD & DONNYBROOK ROAD
5500, PLENTY ROAD btwn DONNYBROOK ROAD & ARTHURS CREEK ROAD
5502, PLENTY ROAD btwn BRIDGE INN ROAD & GORGE ROAD
5505, PLENTY ROAD btwn MCKIMMIES ROAD & METROPOLITAN RING ROAD Offramp
5506, WATSON STREET btwn HIGH STREET & MCCARTHY COURT
5507, WATSON STREET btwn MCCARTHY COURT & HUME FREEWAY Onramp
5516, HIGH STREET btwn COOPER STREET & CHILDS ROAD
5517, HIGH STREET btwn CHILDS ROAD & KINGSWAY DRIVE
5518, HIGH STREET btwn KINGSWAY DRIVE & MAIN STREET
5520, HIGH STREET btwn SETTLEMENT ROAD & KEON PARADE
5522, HIGH STREET btwn KEON PARADE & BROADHURST AVENUE
5530, PASCOE VALE ROAD btwn BARRY ROAD & DIMBOOLA ROAD
5535, PASCOE VALE ROAD btwn PASCOE VALE ROAD & WESTERN RING ROAD Offramp
5537, PASCOE VALE ROAD btwn WESTERN RING ROAD Onramp & GLENROY ROAD
5541, PASCOE VALE ROAD btwn WESTERN LINK TOLLWAY & WESTERN LINK TOLLWAY
5546, PASCOE VALE ROAD btwn PASCOE AVENUE & UNNAMED
5562, MAIN ROAD btwn LANCEFIELD-KILMORE ROAD & CHAUNCEY STREET
5563, MELBOURNE-LANCEFIELD ROAD btwn CHAUNCEY STREET & MAIN STREET
5564, MAIN STREET btwn MELBOURNE-LANCEFIELD ROAD & DIGBY DRIVE
5566, MELBOURNE-LANCEFIELD ROAD btwn MAIN STREET & GISBORNE-KILMORE ROAD
5575, WILLIAMSTOWN ROAD btwn SOMERVILLE ROAD & FRANCIS STREET
5578, WILLIAMSTOWN ROAD btwn WEST GATE FREEWAY Offramp & WEST GATE FREEWAY
5580, MELBOURNE ROAD btwn WEST GATE FREEWAY & WEST GATE FREEWAY Offramp
5582, MELBOURNE ROAD btwn BLACKSHAWS ROAD & ROSS STREET
5593, BULLA ROAD btwn WOODLAND STREET & KEILOR ROAD
5604, MT ALEXANDER ROAD btwn WESTERN LINK TOLLWAY & WESTERN LINK TOLLWAY
5605, MT ALEXANDER ROAD btwn WESTERN LINK TOLLWAY & MT ALEXANDER ROAD
5606, GAP ROAD btwn NAPIER STREET & CALDER HIGHWAY Offramp
5607, GAP ROAD btwn CALDER HIGHWAY Offramp & CALDER FREEWAY
5615, GISBORNE-MELTON ROAD btwn AITKEN STREET & UNNAMED
5619, OLD CALDER HIGHWAY btwn KEILOR-MELTON ROAD & GREEN GULLY ROAD
5638, KOROROIT CREEK ROAD btwn PRINCES FREEWAY WEST & PRINCES HIGHWAY WEST Offramp
5639, KOROROIT CREEK ROAD btwn PRINCES HIGHWAY WEST Offramp & MAIDSTONE STREET
5640, KOROROIT CREEK ROAD btwn MAIDSTONE STREET & GRIEVE PARADE
5644, MILLERS ROAD btwn FRANCIS STREET & WEST GATE FREEWAY Offramp
5657, MURRADOC ROAD btwn PORTARLINGTON-QUEENSCLIFF ROAD & IBBOTSON STREET
5660, BUCKLEY STREET btwn VICTORIA STREET & NICHOLSON STREET
5662, BUCKLEY STREET btwn NAPIER STREET & NAPIER STREET
5677, BEACH STREET btwn BEACONSFIELD PARADE & BAY STREET
5682, BEACONSFIELD PARADE btwn BEACONSFIELD PARADE & BEACONSFIELD PARADE
5685, ORMOND ESPLANADE btwn BARKLY STREET & GLEN HUNTLY ROAD
5692, ST KILDA STREET btwn ESPLANADE & BAY STREET
5694, BEACH ROAD btwn NEW STREET & ESPLANADE
5696, BEACH ROAD btwn BAY ROAD & HAMPTON STREET
5697, BEACH ROAD btwn BALCOMBE ROAD & BAY ROAD
5700, BEACH ROAD btwn MAIN STREET & WARRIGAL ROAD
5701, CENTRE DANDENONG ROAD btwn NEPEAN HIGHWAY & WARRIGAL ROAD
5705, CENTRE DANDENONG ROAD btwn OLD DANDENONG ROAD & SHANNON COURT
5719, SOUTH ROAD btwn NEW STREET & HAMPTON STREET
5725, SOUTH ROAD btwn JASPER ROAD & TUCKER ROAD
5727, SOUTH ROAD btwn EAST BOUNDARY ROAD & CHESTERVILLE ROAD
5737, GRANGE ROAD btwn GLENHUNTLY ROAD & NORTH ROAD
5738, NORTH ROAD btwn ST KILDA STREET & NEW STREET
5748, BARKLY STREET btwn GREY STREET & CARLISLE STREET
5751, BARKLY STREET btwn BLESSINGTON STREET & GLEN HUNTLY ROAD
5754, JOHNSTON STREET btwn NICHOLSON STREET & BRUNSWICK STREET
5758, JOHNSTON STREET btwn WELLINGTON STREET & HODDLE STREET
5761, STUDLEY PARK ROAD btwn YARRA BOULEVARD & YARRA BOULEVARD
5763, STUDLEY PARK ROAD btwn YARRA BOULEVARD & DENMARK STREET
5765, PRINCESS STREET btwn EGLINTON STREET & DENMARK STREET
5769, POWER STREET btwn BARKERS ROAD & BURWOOD ROAD
5770, POWER STREET btwn BURWOOD ROAD & RIVERSDALE ROAD
5778, BARKERS ROAD btwn VICTORIA STREET & CHURCH STREET
5784, CHANDLER HIGHWAY btwn GRANGE ROAD & YARRA BOULEVARD
5785, CHANDLER HIGHWAY btwn YARRA BOULEVARD & EASTERN FREEWAY Offramp
5791, CHANDLER HIGHWAY btwn EASTERN FREEWAY Offramp & EASTERN FREEWAY Onramp
5792, CHANDLER HIGHWAY btwn EASTERN FREEWAY Onramp & EARL STREET
5794, STATION STREET btwn ALBERT STREET & DAREBIN ROAD
5795, STATION STREET btwn DAREBIN ROAD & SEPARATION STREET
5799, ST GEORGES ROAD btwn CLAUSCEN STREET & HOLDEN STREET
5800, ST GEORGES ROAD btwn HOLDEN STREET & SCOTCHMER STREET
5809, BRUNSWICK ROAD btwn SYDNEY ROAD & LYGON STREET
5816, MILLEARA ROAD btwn KEILOR PARK DRIVE & DINAH PARADE
5817, MILLEARA ROAD btwn DINAH PARADE & BUCKLEY STREET
5818, MILITARY ROAD btwn BUCKLEY STREET & CORDITE AVENUE
5825, MARIBYRNONG ROAD btwn UNION ROAD & ASCOT VALE ROAD
5826, MARIBYRNONG ROAD btwn ASCOT VALE ROAD & MT ALEXANDER ROAD
5827, ORMOND ROAD btwn MARIBYRNONG ROAD & WESTERN LINK TOLLWAY Onramp
5828, SYBELLA AVENUE btwn ROSSITER ROAD & WALKER STREET
5839, JOHNSTONE STREET btwn PASCOE VALE ROAD & CAMP ROAD
5842, CAMP ROAD btwn BLAIR STREET & SYDNEY ROAD
5843, BURKE ROAD btwn LOWER HEIDELBERG ROAD & MCARTHUR ROAD
5852, BURKE ROAD btwn COTHAM ROAD & MONT ALBERT ROAD
5853, BURKE ROAD btwn MONT ALBERT ROAD & BARKERS ROAD
5860, BURKE ROAD btwn TOORAK ROAD & MONASH FREEWAY Offramp
5861, BURKE ROAD btwn MONASH FREEWAY Offramp & MONASH FREEWAY
4224, STURT STREET btwn ALEXANDRA AVENUE & SOUTHBANK BOULEVARD
4228, MIDDLETON STREET btwn TUNGAMAH MAIN ROAD & TUNGAMAH MAIN ROAD
4235, DOOKIE-NALINGA ROAD btwn DOOKIE-DEVENISH ROAD & BENALLA ROAD
4239, GOULBURN VALLEY HIGHWAY btwn GOULBURN VALLEY HIGHWAY & GOULBURN VALLEY HIGHWAY Offramp
4240, MURCHISON-VIOLET TOWN ROAD btwn GOULBURN VALLEY HIGHWAY & GOULBURN VALLEY FREEWAY
4243, MURCHISON-VIOLET TOWN ROAD btwn GOULBURN VALLEY HIGHWAY Offramp & EUROA-ARCADIA ROAD
4247, COWSLIP STREET btwn LILY STREET & URMSTON STREET
